created_at,favorite_count,retweet_count,text
2021-07-19 02:01:38,5139,433,This is the week #Bitcoin starts the ascent back to the top
2021-07-19 01:59:53,718,83,"This would never stand in America. 

Florida, Texas, and Georgia will hold the line. https://t.co/47R72K7AkH"
2021-07-18 23:12:56,4,0,@eobe @theBiscuitJesus We will discuss tomorrow at the office
2021-07-18 23:10:11,567,32,And at that moment she knew she had hodled too long https://t.co/ULR7NJfwFH
2021-07-18 23:07:17,0,0,"@eobe It lets us create the same ticker?

@theBiscuitJesus"
2021-07-18 21:50:17,1158,120,"The vast majority of people are crypto-aware. 

In the news or online they'll see #Bitcoin, maybe #Ethereum.

Just wait until they discover the landscape that lies beyond.

We ARE still early in the long term."
2021-07-18 14:02:16,212,22,But what about a market manipulator’s role? You know all about that muh nerd https://t.co/MokKJrOIdq
2021-07-18 13:55:23,72,6,"@CoinDesk opinion pieces attacking people who ADVANCE crypto is uncalled for.

This AND acting on behalf of @DCGco is ridiculous.

I like crypto. We all do. 

But people who manipulate masses, and RUIN the names of good people in the space is UNCALLED for.

Don't stand for it."
2021-07-18 13:06:58,460,44,Someone please confirm this is real. I’m ded ☠️ https://t.co/ADNU5QKKt7
2021-07-18 11:53:26,536,62,Scared money don’t make no money https://t.co/kqgD88uOeQ
2021-07-18 00:38:35,649,39,"#ETHGang where you at?

$eth https://t.co/5MNclJ0mpK"
2021-07-18 00:36:21,80,18,Best Communist Nickname
2021-07-18 00:31:36,220,16,"Imagine doing a show for Russian TV lmao

The worst kind of people on the world are those who celebrate people losing money. 

It honestly sickens me when people become the very things they preach against https://t.co/2cG9EkCB1I"
2021-07-17 23:01:33,2003,177,#Crypto has all the smartest people.
2021-07-17 19:53:14,3747,509,"The @Ripple, SEC, and $XRP case will make ripples across the crypto space.

I believe Ripple will win the case, and this will be a HUGE win for all of us. 

The #crypto space isn't perfect, but we're all in on the same mission."
2021-07-17 15:46:34,49,0,@nrdgrl007 Communists
2021-07-17 15:46:08,186,20,"The same thing was said before the 2016 and 2020 halvings.

You actually have to go through a full cycle to see the truth. 

The cycles will never end. Just become less volatile. Supply shock and mainstream adoption have nothing to do with one another. https://t.co/SSAA4pz6Al"
2021-07-17 15:43:18,1329,140,"Being against #Censorship is not a political statement. If you think it is, you are a commie."
2021-07-17 15:04:06,596,72,CCP Confirmed https://t.co/JemteSmXft
2021-07-17 15:02:12,276,30,"Breaking news: 

#Bitcoin price dumps to now be rebranded as Non-Positive #Crypto Interactions https://t.co/tF3IEAsWZI"
2021-07-17 13:34:11,214,35,"Largest inflows to @binance since May 20th. You can track the data is here.

Bearish. We could see volatility over the weekend because of this.

Outflows from exchanges are vastly important. When #crypto inflows to exchanges increase, this is bearish.

https://t.co/5aMn0yvM2V"
2021-07-16 18:56:45,951,130,"People get too obsessed with the price that they become disinterested with what matters most for #Bitcoin

Nodes count has reached a new all-time high!

Higher decentralization! That's what we need for crypto.

Taking power from the banks and being your own bank #BYOB"
2021-07-16 15:02:25,473,44,"We’re in a #crypto “space-race” between China and the USA. Hash rate must move away from an overbearing government.

This is about opportunities in states like Texas and viability with crypto, NOT criminality.

Also, Chinese miners are #HODLing their #Bitcoin.

Are you?"
2021-07-15 16:59:54,584,52,"Just because something goes up or down, scam or not, people will make money with it.

Wait and see. Do your own #crypto research. Don't risk what you can't afford to lose."
2021-07-15 14:51:10,99,15,Tonight’s the night! #BitSquad meet up at Battle &amp; Brew in Sandy Springs. 7pm - 10pm 💥 See you there! https://t.co/j9Wa9l0JDn
2021-07-15 13:29:20,2585,284,"Don't expect large return on investments in a bear market.

Although when you accumulate and don't sell in a bear market, and you've found projects with fundamentals and longevity, the next bull market will grace you with gains for holding long term.

#hodl #Bitcoin #Ethereum"
2021-07-15 13:06:44,181,20,Doing this Interview Right NOW!!! https://t.co/CnUaOdKjUE
2021-07-15 11:08:48,312,23,"Communist confirmed

GFY https://t.co/iC1z45MTSp"
2021-07-15 11:07:12,227,41,You got me. I’m intrigued. https://t.co/xUY7xpzT74
2021-07-15 11:03:40,182,11,Carl is the best https://t.co/H4FjLOiPSi
2021-07-15 01:12:52,12,0,"@XRPNews_ @XRP_OWL @Lionel46294550 I can’t help it my necks big, it’s from flexing on plebs like you day after day"
2021-07-15 01:12:18,53,0,@XRP_OWL We made a typo. Keep clout chasing. You’ll be relevant one day bud.
2021-07-15 01:08:55,72,6,This is probably my favorite NFT ever https://t.co/nIhnFvX1dE
2021-07-14 18:59:21,2719,240,"The next leg up, we will not see a long period of stair-stepping bullishness.

I believe the next leg up WILL be parabolic.

#Bitcoin #Ethereum"
2021-07-14 16:01:32,88,15,"Hey All - We're in the last hours of the @TreyMancini Foundation's #NFT drop!

 ALL proceeds go to his foundation working to support cancer research and those who face serious illness and hardship.

https://t.co/4VqX4SOjvm https://t.co/7RPCw9oZwB"
2021-07-14 13:09:30,823,70,"Over the past 30 days, #Ethereum has added over 5 MILLION unique addresses.

This is peak Metcalf's Law.

$ETH #ethgang"
2021-07-14 11:26:36,1777,139,"Really glad El Salvador and Paraguay are adopting #Bitcoin.

But it’s not going to work out how they think it is. The people are going to realize quickly they don’t want to spend $BTC.

Paying $1,000 for a taco isn’t going to sit well with them in 5 years. Even on a Tuesday."
2021-07-13 21:58:15,155,8,"First Mike Tyson tries to steal #crypto away from me.

Now he’s trying to take my dad jokes.

Listen here @MikeTyson, I knocked you out several times on Nintendo already so tread lightly https://t.co/qXTaPLuW3v"
2021-07-13 21:46:28,16,0,@thearcanebear You are the best bro 😂😂😂
2021-07-13 21:15:29,127,0,@cryptorecruitr Great point. Agree 100%
2021-07-13 19:56:07,249,13,So ashamed https://t.co/hKJxSLia0I
2021-07-13 19:29:33,403,20,Are we running out of Ethereum? https://t.co/H8PN2dWDcY
2021-07-13 18:56:34,149,38,"New bill proposed by the Australian government: ""[Allows] employers to snoop on the personal internet and email activity""

Government-authorized spying on citizens? I don't feel protected.

How do you think #crypto can protect us from such policies?

https://t.co/c2oZhGuJCs"
2021-07-13 17:34:25,1521,97,"Did Apple buy #Bitcoin?

Let’s see… 

Walmart rumored to have bought $BTC in March… they didn’t.

Facebook rumored to have bought $BTC in April… they didn’t.

See where this is going?"
2021-07-13 02:05:41,110,14,"Heading to the Championship! 

LFG @TreyMancini!!!

#HomeRunDerby #AllStarGame #orioles #baseball https://t.co/NBtQnS7VHl"
2021-07-13 01:51:00,915,49,"Lmao @ this guy

Put some respek on his name https://t.co/DhemkIdhiK"
2021-07-13 00:25:09,97,8,"Let’s go @TreyMancini!!!

#AllStarGame #mlb #baseball #orioles #HomeRunDerby https://t.co/Hgmb4Z86XF"
2021-07-12 17:24:29,603,51,Tonight! It's happening 😎 https://t.co/SieJse75lf
2021-07-12 15:45:28,643,76,"The computer can be used as a tool to liberate and protect people, rather than to control them. - Hal Finney"
2021-07-12 12:16:03,236,38,"In this video, we’ll teach you how to deal with a crypto crash by providing you with a few bear market strategies.

 An effective market crash strategy is necessary to minimize your losses, or even capitalize on the low prices during a crash. 

https://t.co/TVH9KAWFYm https://t.co/laYCMrTGKO"
2021-07-11 21:26:46,18,0,@ZeroKdefi *soccer
2021-07-11 21:26:31,2,0,@AtlSoldByRyan Ouch
2021-07-11 21:18:22,1,0,@HellaAda Nah lol
2021-07-11 21:16:01,1415,34,Tell me you are from the south without telling me you are from the south https://t.co/URYoIxD2JR
2021-07-11 16:28:30,1363,176,"Time in the markets beats timing the market. If you invested as late as January 2021 and didn't sell, you are in profit.

#Crypto is not a get-rich-quick scheme.

Invest long-term on projects you believe in."
2021-07-11 13:21:30,204,16,"Do you think, #decentralized social media will start to grow over time? 

Which platforms do you think will host a wallet? https://t.co/wUCqJ4WQ4V"
2021-07-10 17:09:05,861,115,Your drive controls your actions. https://t.co/Z5n5holEgt
2021-07-10 16:35:35,4947,521,"Do not sell your #Bitcoin. Do not sell your #Ethereum. Do not sell your #Cardano.

Each has different intrinsic value."
2021-07-10 15:33:37,361,23,This true https://t.co/LHBw9PhhKq
2021-07-10 13:39:24,936,93,"Blockchain is as innovative as the internet.
ALL problems of the internet will be solved by blockchain.

#Bitcoin"
2021-07-10 11:40:56,1523,193,"MASSIVE Binance FUD this week: $BNB up for the last 7 days

MASSIVE Governmental/Regulation FUD: #Bitcoin down 1% for 7 days

The price momentum is returning but FUD narratives are being pushed so the retailer misses it.

Don’t sell your $BTC
Don’t sell your $ETH, $ADA, or $XRP"
2021-07-09 23:08:51,2255,119,"Nobody ever thought I would get this far.

Warning to my haters: I’m just getting started"
2021-07-09 23:07:31,115,22,When you realize @DCGco is behind it all https://t.co/RX74zDNbnO
2021-07-09 22:33:26,217,40,"NFTs aren't the wave, they're the ocean. https://t.co/evv8l4rnnU"
2021-07-09 19:09:20,651,44,"Would you be interested in staking Cardano to an Official BitBoy Crypto pool? 🤔 Our team has been working hard on it for the past two weeks!

If so, please fill out our quick survey! Many thanks 🙏

https://t.co/aBO0fLnyu1"
2021-07-09 18:25:11,139,19,"If it were a turtle it would have Hodled.

#cryptomemes #cryptohumor #cryptoasset #cryptocommunity #cryptocurrencycommunity #ethereumnews #blockchainnews #blockchaintechnology https://t.co/rpsvBKIZ74"
2021-07-09 15:30:12,94,21,"Hey Everyone! In support of The @TreyMancini Foundation, we've partnered up on an #NFT drop. 

ALL proceeds go to his foundation working to support cancer research and those who face serious illness and hardship.

Thank you for your support 🙏 

https://t.co/wLhjZinOLZ"
2021-07-09 14:00:57,719,82,"Coinbase starts its own app store. 

Apps are about retention. @coinbase will add more to their store so you don't leave the app. #Crypto is the next industrial revolution.

Google and Apple won't be there for long. What will be Binance's response?"
2021-07-09 10:30:18,126,19,"Today I get to interview @treymancini of the Baltimore @orioles, who has one heck of a story, and a movement @treymancinifoundation involving our favorite technical ocean; NFTs!

Be sure to tune into to the live @11:30 this morning to get the details. https://t.co/U6ZXMIJBfP"
2021-07-08 23:32:48,42,8,Great episode https://t.co/srOa2t2Coe
2021-07-08 23:22:00,791,29,Twitter finally did one thing right https://t.co/Z4zDa51TuD
2021-07-08 16:25:33,81,15,"""We are introducing blockchain to the masses, vis-à-vis art, and music. What better way to do it?"" @RyanTedder 

In case, you missed it, catch the full interview with Ryan here: https://t.co/dm8WoWz7nH https://t.co/8uJ5FJkVwM"
2021-07-08 14:46:05,1393,115,"If you were a #Bitcoin millionaire, what would you do with your gains?"
2021-07-07 18:55:46,586,77,What's the answer? https://t.co/2Ef5nZSajo
2021-07-07 17:33:42,64,9,"Dropping more coins to our BitVerse Punks #NFT holders! If you're holding Blockbuster Punk, check your wallet! 💥 https://t.co/GJvI9V5whO"
2021-07-07 15:59:55,1526,122,"100k $BTC is standard institutions believe will be hit

10k $ETH is possible, but do you see it higher or lower than 10k?

You all know my prediction 💥 

#ethgang #ethereum #bitcoin"
2021-07-07 13:40:09,1623,149,"People are paying less and less attention to the #crypto markets.

This means now is a GREAT time to be paying even closer attention to what big investors are doing. NOT what they're saying. 😏"
2021-07-07 01:16:05,263,28,"In this video, we’ll teach you how to deal with a crypto crash by providing you with a few bear market strategies.

 An effective market crash strategy is necessary to minimize your losses, or even capitalize on the low prices during a crash. 

https://t.co/TVH9KAWFYm https://t.co/Ny5AwWK5TB"
2021-07-06 17:19:36,942,145,Unbelievable https://t.co/ItCBouPEc1
2021-07-06 17:14:05,224,34,Watch how the whales move. https://t.co/jjxnlywguS
2021-07-06 15:40:21,149,23,"Less exposure to #bitcoin means more exposure to what?

 Which means a higher risk. 

What are some things the newest members of #bitsquad need to look out for? https://t.co/cPgv8DWiWs"
